target,cmpd_YM,cmpd_QJ,cmpd_FA,cmpd_HV,cmpd_TN,cmpd_VQ,cmpd_FI,cmpd_AN,cmpd_WB,cmpd_ZZ,cmpd_QO,cmpd_CL,cmpd_OY,cmpd_QZ,cmpd_LA,cmpd_IV,cmpd_RH,cmpd_TV,cmpd_GZ,cmpd_OZ,cmpd_XY,cmpd_EY,cmpd_FC,cmpd_PQ,cmpd_CB,cmpd_SH,cmpd_OG,cmpd_DF,cmpd_KV,cmpd_DC,cmpd_OC,cmpd_WX
CLC,0.14147284818806016,0.2857847490501759,0.5513347343975468,0.35541703093723864,0.611411096264362,0.38084525410978887,0.04008330553022138,0.32686322390501077,0.4964450256253789,0.3902522608635634,0.387026513665116,0.6068527626172949,0.47837900675609984,0.3707432527011504,0.5292526393614836,0.6020908655006108,0.741577919832813,0.37079951958263024,0.13862516701761574,0.7039798873463843,0.6315740162523353,0.6939632654811253,0.8066777753053669,0.45368053715965295,0.6711170367150985,0.5279681079261405,0.5566655753858661,0.33403793786986485,0.5775483563623238,0.5324492702022163,0.44559268273566555,0.39410280653168556
CLCN2,0.6054155808832093,0.8087697978414393,-0.14518997401714395,0.37825157975746676,0.40960692279987815,0.4993108954881376,0.7131521838729572,0.08483574531352206,0.48680491274898785,0.18272721143937848,0.22121253503995247,0.44820057842767147,0.42743888340559866,0.9036439510651644,0.02243376019854837,0.9569771426735441,0.5299682195890723,0.34252116092821216,0.45704514745271924,0.6536393958042249,0.8203220558642763,0.4969574249768875,0.10114275768074699,0.9340929646361752,0.20282636461063203,0.7959977272803509,0.6846414802753965,0.5721972619644273,0.44412964936699323,0.4585156354052706,0.47966883600187094,0.21635465326708314
CLK1,0.7721232107340195,0.4438856217088054,0.4246876938989986,0.43691700679426404,0.27534994012851555,0.22051542750324443,0.3458721509784599,0.6342605517747008,0.22786497870192496,0.4831444614486702,0.5321436473355976,0.6315258090751493,0.4247983354131233,0.17635630238688488,0.6480314614277466,0.1355243801206853,0.6424255911286169,0.34449312555009626,0.7536547677584768,0.6022667479704022,0.5690497171922593,0.6753694810379272,0.5716455049730721,0.7286057874521268,0.4031962967533807,0.6578404141202061,0.6145876613485795,0.5897904603864162,0.5070636332515481,0.6091768351150144,0.5936867013864948,0.4065138244503235
CLK2,0.6995402535868206,0.2720106932324039,0.5889492444188518,0.5143399707397859,0.3954224829572844,0.8974661210205361,0.25319490873015144,0.43566707903619956,0.28010004468132277,0.5013422733639954,0.39402408452084653,0.7496073975711496,0.5693641247025554,0.4155872938693109,0.4352838622924337,0.7553501965715965,0.8062088541491166,0.36608089825863876,0.8185266867881202,0.6490145949865251,0.7773960140985657,0.3669721141146175,0.24421216373996407,0.8576186257166734,0.20692135620271018,0.669084625188185,0.5716556697407712,0.6278845996725275,0.6759310444022206,0.39324990398082926,0.6848948187417057,0.5573877266042422
CLK3,0.8573109022079695,0.2919123750597503,0.3027642873241427,0.4791374332802064,0.517422736126104,0.7804670360698733,0.7132603989464945,0.2945098980907994,0.18286152366427505,0.44861293484160925,0.6598691180688242,0.49740855957482,0.6293658008336924,0.6140105966269465,0.4880219659712196,0.4877882921064376,0.4169473282409608,0.31066248896992016,0.7005088951056652,0.5032266504769103,0.33901947026436047,0.26303192527983066,0.5469355743288614,0.12479137358291204,0.2836059075219096,0.8188653368138933,0.2870556616706891,0.668045640657739,0.20797773263031621,0.6642007807900419,0.5399539576286811,0.49265323269406813
CLK4,0.0370496790346414,0.3785553262511755,0.48578175181188005,0.5488888667352603,0.43987502424909664,0.7928931935724828,0.5215796400512646,0.38692492015255336,0.4819972831640326,0.5245404256974149,0.9329988664241242,0.7282024695444207,0.4091626576794713,0.6650833800995155,0.5150146644050072,0.7848877439370614,0.4361483181869869,0.5108992275332804,0.7223240700514545,0.5824585296200478,0.6458163453797685,0.3892067523024254,0.5718250836174047,0.30830810903033534,0.4180537860167547,0.4070957350031074,0.6319032810049361,0.48343946878943034,0.3573550867442008,0.7636146007337482,0.555230583901309,0.3387916192266698
CLUL1,0.6461118329697413,0.7476103954958881,0.4333694907255313,0.7974076054095172,0.12387903694971286,0.1573816297776235,0.5082446376229888,0.396358152345559,0.4354407769169427,0.4678091588394058,0.16471055162635,0.3051074975955177,0.7083905808107627,0.5266979082747036,0.5356104385966316,0.7218898696333174,0.13324361434810356,0.8247199194298991,0.5937494342651173,0.7135004104885904,0.43537210501252993,0.4347080832166263,0.9290907904842773,0.19595477443094467,0.6495709122744936,0.5367838871104227,0.7473234114251697,0.47098490649822494,0.5000241063455517,0.24036718961368547,0.7311575273995303,0.4610002180790887
CMA1,0.5637954365319672,0.5944559824379149,0.5598429104416512,0.5328265439628785,0.2497588323242389,0.6832156429784977,0.12390364747700022,0.6074564154553015,0.41545001745711113,0.5942674841974399,0.6261297050319373,0.532991564867919,0.06050632767166997,0.21897932483719162,0.28315938120657336,0.22785506282513152,0.6630598261700531,0.5202817536499739,0.36748721845822735,0.7189041791415459,0.4776191493115748,0.6893715426814111,0.6297748206039084,0.5617501270661147,0.4975797058435568,0.45016531551268846,0.5122427723466817,0.4760739517145038,-0.03950330780939659,0.6131465736827791,0.4753087575003548,0.28367374250602007
CMPK1,0.44445621946911246,0.17124678054925813,0.4227925110723788,0.32516218804784136,0.6375401396145371,0.5480237562496535,1.083511793753938,0.5246310138121534,0.8277010466867836,0.7822549225313309,0.6095477353299658,0.5723954749541441,0.20511527312877392,0.33630592033704515,0.5859229950410727,0.3011607378165847,0.5371540348224192,0.709407917019489,0.48842854693460414,0.483722751242952,0.3418571901706424,0.4517895924520406,0.5797320807983394,0.7728172633718633,0.9569048859508689,0.6802325283814199,0.5448475098955644,0.5348594270751066,0.2566460621197217,0.6293915177195601,0.5562247032309876,0.5688561442636899
CNR1,0.7196552699050361,0.38159712427132764,0.5870683883448354,0.6026834343610101,0.3747422197683281,0.5758709813981261,0.3862939161637385,0.5102222666282731,0.27259870063979136,0.697737667396443,0.886287308637822,0.773717134107498,0.6413913292084304,0.7253170483553836,0.4037644802534511,0.3460454224265098,0.7971300583901189,0.40534382095614613,0.548795936406585,0.3896499724944477,0.8714756898145811,0.14400715844650147,0.4866102534909376,0.3059793693428766,0.2852936808100687,0.35211623998888314,0.2569941408779144,0.14707848002489166,0.3601327820817071,0.367102204053472,0.42670476090345333,0.636060936899378
CNR2,0.7232315057232662,0.5996551581074169,0.4865149911461491,0.5743440696995055,0.6117221456951095,0.7368757777539539,0.42694917005550437,0.610764895821353,0.5970448895300451,0.5264234909647425,0.8281040728863496,0.7669537599579337,0.2805681728243501,0.24044703338280182,0.22192957823679565,0.6995281767626296,0.2920094394703289,0.48870685021350446,0.7620879504781428,0.1117552221372129,0.635014750372911,0.4405651320525345,0.553850307674355,0.3782696582567036,0.6589002792326807,0.2842886153101123,0.30842586292503393,0.6600760596897187,0.45502795163935206,0.6600722500343691,0.7168811298628309,0.5613971708250498
COL1A2,0.8429966962141469,0.3409264949379467,0.8127863534763673,0.6456140959763437,0.284548988001712,0.6576609566880678,0.46874359601350796,0.420448230564855,0.3105823090902683,0.011686355733799447,0.34011760114916123,0.5419856108161352,0.23626942789168687,0.42565642319836494,0.502509641328675,0.36819754703193625,-0.09616617286204188,0.514726370596339,0.01141117820871862,0.6003070751904855,0.7387470039713394,0.692523443302962,0.6436804045843315,0.5721481832450113,0.6881922535829411,0.8222135348431026,0.2965793850840874,0.47505216062884387,0.1464345722906762,0.6037082476328632,0.5227662110855265,0.5487369308526185
COMT,0.3003266990848872,0.690121316750427,0.5887890197902752,0.4894390986643772,0.4951328760198791,0.34664457692779,0.9105753610095453,0.7345060396016401,0.6012183257885894,0.854274460665291,0.613195809417078,0.7543199217514126,0.3991186909834243,0.5336269487587922,0.364846159701125,0.44423225254114046,0.4484448796552972,0.5645750244014476,0.39189737863579377,0.30550706533048455,0.4187375129917031,0.5056153975632078,0.771781104238018,0.6213858993135246,0.16773844520821557,0.3808688056379341,0.6548304972019994,0.964310321338009,0.8551783473849989,0.47404118819591257,0.6199550605020249,0.4150540154440002
CPB1,0.6825059250896933,0.46620524452503376,0.8553816464375227,0.26010308010291505,0.39822132077264494,0.6290321464877713,0.5807857818469965,0.5317512088256409,0.4752399083437754,0.022384637334639246,0.4031933968642537,0.2234939735970784,0.5365846286458373,0.6892647301536935,0.3260625968253246,0.33529938420455685,0.3989045734120592,0.2690446187160848,0.4298183932114522,0.1574477425056911,0.5072996150564422,0.46522048270390576,0.35914415974314784,0.40629951055284874,0.2801142355523855,0.23196086995363485,0.8823150410636837,0.5470498558059453,0.5285819761121098,0.5468535601956328,0.47876150303133924,0.28374034091315203
CPB2,0.5476122077021777,0.48214594232426483,0.412353984955915,0.7412734847430031,0.5802612550599527,0.8972890734478587,0.14708185575298743,0.6514518945950392,0.638427089644421,0.43444686021992734,0.5788569829572383,0.10501681707326199,0.5351480840769661,0.18999106710159547,0.26498546954697055,0.7718799745532867,0.1555179866365673,0.6631985769582124,0.5455977101606968,0.659805015181333,0.31983728908540576,0.5109238288776686,0.29144884611781063,0.8496096387068923,0.23718919737948618,0.661649974429721,0.4217773143940564,0.5906784149459829,0.4664301879956125,0.3806920568794017,0.6857343464467891,0.4943727276751186
CPT1A,0.7711715545440816,0.37367282175108885,0.45138166527931267,0.4456134700491279,0.5213188447597844,0.4396068546097326,0.5151865874552143,0.4667162803705786,0.43880088060939765,1.0144521938158606,0.5319565400707836,0.19529174132285976,0.7369454856514278,0.3933377607633235,0.4337791092452105,0.27627817150845835,0.6834250498051213,0.1621265082921285,0.5262362742083015,0.34861726439314333,0.3335882523619599,0.6419376298524841,0.535302582223494,0.6324923245391174,0.755336983770059,0.48439175787556515,0.56655919752974,0.7076166570942489,0.32545201646950783,0.519049181124109,0.613994199815767,0.6221670552263519
CPT2,0.8521078569743135,0.21977134695845163,0.33666749263233353,0.9600627821990397,0.3577497519064977,0.6688647036978451,0.5918320997395538,0.08287460989451789,0.3652472618351187,0.7816076037466788,0.3824707142031368,0.4111684507384015,0.496220499381384,0.7159715500373592,0.276244695891787,0.5249185600273192,0.048145881994126505,0.5292392373933383,0.9614648978071321,0.7551601594379322,0.48118042126786886,0.553273508500549,0.7812025328811234,0.6033723249403369,0.49923808965195593,0.7227945152249525,0.4872445345635852,0.5813430149055752,0.6981793675060458,0.6838723868016666,0.523871600435618,0.38657630699681556
CRH,0.4971141103633736,0.4488930938165683,0.32890665964814614,0.6690071665168584,0.5711226137294158,0.536148366608003,0.46145379535270414,0.6525486435608443,0.42083425616462056,0.4932182019689612,0.17347916593908524,0.40498110179239616,0.22545752496495824,0.5207403859878901,0.33209882862633555,0.35165032860408807,0.08138367922630163,0.5982178164866984,0.43444199337649253,0.6166342519673784,0.7755315164936192,0.4395777523802382,0.5635228856949932,0.23562443539633926,0.7755674140371964,0.651477705635944,0.1302749342450411,0.41592093930254126,0.5391679030921496,0.5666638804808245,0.7135266661318302,0.5736043548947112
CROT,0.6108977136092852,0.3703365606777403,0.8249587119264088,0.7184295952168014,0.46388858973558783,0.286374933486248,0.4805272464349651,0.4350154071075064,0.6243530355758464,0.21861538811383469,0.49441903652060076,0.12661450814182063,0.304545608346357,0.5662691496002787,0.6032722278399776,0.6114303109624817,0.2605233299874774,0.6198565403931866,0.4247622647273767,0.3413938587236516,0.3846464715932374,0.701561538197751,0.4812501957875669,0.6167317008900812,0.5899282654621135,0.6573591046362742,0.5857340145086216,0.7585096838212138,0.5593051626793722,0.7547138977859296,0.7357515894756043,0.396770615337
CRP,0.4154670705636879,0.7546649609105371,0.7164826412033114,0.7066144502871621,0.3605896167324333,0.6897686571692316,0.9038708661540087,0.587958770485808,0.7744135388303982,0.537995720406348,0.8449903026232217,0.2588434110877579,0.5574207069276974,0.2119512937556286,0.6913571391363882,0.13492183541514324,0.5228991936491472,0.49692728793524193,0.5934362804573782,0.15116663540199676,0.5174581824862212,0.6517886521080893,0.47273726568318675,0.5566951592963347,0.7319707865882099,0.6946954898004363,0.9947355959936061,0.7722914691091276,0.25749015842231937,0.6077738880946023,0.5750220558913424,0.4105576056501755
CRYZ,0.5494941310999483,0.5733834722783568,0.6893479097899253,0.45620862849463206,0.27738554109948627,0.43177557472583356,0.5033608632204121,0.5680954519294963,0.06757131699351077,0.3668913900518098,0.35852464053778665,0.6506123242389918,0.6962641444753618,0.7485061932081319,0.571524306299887,0.4734933973782693,0.3207488340956485,0.3858665625511572,0.7631539246139186,0.1693965784382711,0.5629563027469652,0.5345324639305474,0.9464484824560853,0.43171115577298097,0.5884366280402948,0.5428332156331235,0.48926588503673635,0.4688579493607769,0.6849454820672637,0.5623708363254567,0.5256862494264872,0.48091025345748145
CSF1R,0.7834336465914706,0.33860090191551895,0.5995666417784792,0.2871786812776195,0.4027727097534421,0.7062729488791122,0.9772533022585029,0.38793066794177966,0.39300942877650163,0.319712448150381,0.40635777434963927,0.8901232201812481,0.12444508943000893,0.5390402980623749,0.6588248523859157,0.9290283070047252,0.6853959133443728,0.639132376559548,0.7968765603677996,0.4031468960118,0.42560351646426675,0.0071371986478666605,0.6326604255504203,0.8114374729050681,0.322906229639164,0.38549460552066367,0.8512913954020436,0.36343263243329826,0.6812079403546923,0.5699803557844886,0.6702488694976514,0.43972698202959926
CSF2RA,0.5809773635595648,0.4995744163683163,0.07408420797682297,0.577112985894815,0.48645785055806,0.565794910823836,0.42750452306918807,0.10629554762370985,0.4934590511248425,0.6598592894493475,0.059031590955349156,0.5466680530603162,0.18976622855633185,0.46808981242448694,0.4758696553531643,0.6324239393577481,0.4375138055241084,0.2417175444648511,0.5462318219425188,0.28053559349044055,0.4847567158202903,0.42446392246548365,0.6348608094476818,0.744609948065717,0.13937463688240148,0.838961242942077,0.476119856949281,0.4554992544376276,0.34523207155954705,0.3090687256431956,0.30794689681462606,0.4325807874438564
CSF2RB,0.4484893573400604,0.3249042526058572,0.5217880409318404,0.322009418418402,0.45618693585109216,0.44972434131024797,0.5573804784638229,0.634974781960008,0.1709247467121996,0.6462755829013966,0.7546574818831568,0.6207338623989195,0.32228995086099477,0.3074072035326074,0.4999944517668814,0.5422192615159509,0.1646330208726844,-0.010985505756616831,0.8197354016773111,0.5389026898784867,0.4129801925279956,0.4670498091223753,0.6527636035874396,0.6475248847394274,0.49121403908002614,0.7440633921076923,0.3158665729897736,0.33214787348816105,0.7920370484329791,0.9599967182680842,0.5506408840494503,0.16214652903084947
CSF3R,0.7950871145981069,0.5676552465909543,0.5028516026341807,0.3543154177653225,0.4298476962605633,0.30913919086997876,0.4717540889798993,0.2629274626013529,0.6125040338323577,0.6743417052480739,0.7018307477806421,0.4704811576766997,0.43187313587250015,0.4539677293406239,0.1947117075128496,0.5488224041534651,0.7257227626191265,0.38992739543349597,0.6055356950209487,0.5078833772680694,0.8233847478298775,0.4879561250113993,0.4821251774160625,0.23940143952393034,0.7990402505739131,0.4933203944989026,0.5630110236517969,0.7502375066599605,0.6707228690740553,0.5645421102114573,0.5386737426175029,0.8000658441298834
CSK,0.5270372308701954,0.6190077982096012,0.35356134657400495,0.4349336820843582,0.3133076399474677,0.47322647984840116,0.08782415138705973,0.4977607332744078,0.40022682473032506,0.5351225450266708,0.40681474973535703,0.8361576088248494,0.7768694047064733,0.5076618399841105,0.6236300724474033,0.4452191964720244,0.2297919702037361,0.6576131615857357,0.46066535106084716,0.6035457318413439,0.23107298254107655,0.49834272699592264,0.658355703692943,0.6168777663026707,0.7604122213107058,0.38027931177226715,0.5139452786510157,0.783662852257768,0.5240165040918998,0.5816046197357243,0.568382099522557,0.3647357758714993
CSNK1A1,0.27206139494952797,0.6417328187495783,0.5385379597862674,0.26399998744137737,0.567403752863463,0.6158895499579702,0.6209565546553877,0.7849683140901489,0.5894683764859179,0.38571486626011797,0.43975682288245066,0.8344185043508439,0.2264000516412566,0.47981820639788214,0.30836294220809657,0.7392763990185297,0.33906788291897527,0.6134273675095273,0.34906147659497183,0.09567158110596974,0.43228520185696706,0.6609473753454882,0.4817962442542257,0.44897810983315245,0.614847436189106,0.389470026821915,0.40695992331510805,0.6192177213050906,0.45736887051109176,0.5285942760348313,0.33775774640442,0.23298963986554883
CSNK1D,0.4789025167300227,0.45237333235628135,0.633863514582333,0.5653716664396383,0.4922973704558919,0.5596832994458084,0.44380843010709387,0.4056090790627431,0.8012321288496673,0.49946463908094013,0.5718284883916004,0.49622677751265887,0.3037350108252062,0.6678513837592952,0.7274844342288844,0.601841983551149,0.556677534151544,0.19568736237295936,0.34897337631870723,0.350446991754185,0.18809949803818315,0.08891557792731503,0.04850687806455106,0.4905952868842004,0.4693767661835469,0.4309572951971842,0.6418164291497725,0.15583825551126773,0.6744382628718906,0.6199848928739515,0.5773111929329009,0.603481024312273
CSNK1E,0.12285259753308242,0.6282832333324156,0.3667522359878381,0.26482709113359293,0.8510690735788344,0.7752397296941709,0.8210965860294115,0.7578672250609495,0.5063799459167915,0.31903293963853996,0.7026009428066669,0.7861727844512569,0.3740329554508715,0.53929387729314,0.6207855121966314,0.1955974207663127,0.4297966955338154,0.3639455901668469,0.25703574091045883,0.6730597689964063,0.23394084914886615,0.19027511172616468,0.6297629857230315,0.561171192504276,0.36000615470268005,0.31030868531478595,0.686497016377728,0.6094145881749311,0.32551664870150754,0.49624941842886666,0.44392309926572676,0.3227191863221013
CSNK1G1,0.31942987447074345,0.48751583164267936,0.5657544392671204,0.4241836868594002,0.6099390945800528,0.42631184768073316,0.33922828630958496,0.0017255876201738296,0.26052133249225295,0.6003342830379937,0.34240672899933977,0.5449256987812909,0.30535295283497066,0.5910940543017846,0.4338910777945383,0.3789760852213107,0.5181542847723846,0.49346798752579984,0.2840262231091788,0.47567241115136005,0.26787434837364943,0.3933715274048048,0.444947381444332,0.3183339620165433,0.4159573242029547,0.38821211043113696,0.7185216479482197,0.33110632886089797,0.7577727076259018,0.37653622907114637,0.555096345872352,0.3990654370521507
CSNK1G2,0.44491765887646767,0.6854530809789451,0.32489295269012136,0.8470054509007507,0.6734974588142114,0.3283497102058067,0.4872400085816332,0.6465961437748151,0.3289481421305612,0.5313606730910932,0.81450176541057,0.752258521839573,0.3642995804431587,0.7632490975803863,0.3883678203464171,0.1990848276970374,0.6566118832191156,0.021584760686248927,0.3700095006977289,0.7704794581096228,0.4872789707047865,0.3208507970951299,0.5423799962765812,0.7079381469896032,0.17855732559679582,0.5763511077059225,0.1319158815877272,0.5195326069297188,0.6020117901895129,0.2315260335713079,0.2629457302385929,0.546899519778748
CSNK1G3,0.7721082197737859,0.4828390164712198,0.33460128005071965,0.417640661880961,0.63434610646908,0.6904602536643126,0.5711060778495409,0.6373183714398217,0.6513586287107227,0.29457672542624136,0.4543981276612824,0.4503896561473181,0.5898727201511968,0.41572222899314076,0.5410890293252514,0.33222608207310855,0.5602156218039102,0.18598239511380982,0.570869681569154,0.92378942945403,0.4152028501106533,1.027119063253397,0.53935232179593,0.5216754173916395,0.7879754765237524,0.7288394259912037,0.6387990215320348,0.6488630888612595,0.8943861090921161,0.9037191441534738,0.5060003719109771,0.18466736470020967
CSNK2A1,0.5761562773576134,0.8446996256926751,0.8293585323252686,0.677154187722472,0.5079426554048592,0.3775426642310771,0.766119011108797,0.6929905720632786,0.5186688425989153,0.5171895055953429,0.23043158493628457,0.5182012338259927,0.2052259361842832,0.09120889384430181,0.29840178267780515,0.4042233301511452,0.38998634865905435,0.35942686669346025,0.5895623036284917,0.3608122516559127,0.6139673081597408,0.3858672061356404,0.5091108221387246,0.27047931871063374,0.6828891884632143,0.4762031674962336,0.6033017412271391,0.36940180134117384,0.4889996648379867,0.47210785010757506,0.6073322774149197,0.8504849623914792
CSNK2A2,0.5259132305136144,0.6490928443709664,0.5329088206877305,0.7079004872958153,0.4660819197266256,0.3785482721506128,0.5317265943346665,0.3849829239858039,0.3853736196275405,0.6584646660342388,0.38932054439741615,0.5903166743956973,0.17842074510100292,0.46351503214963286,0.4308255344412147,0.4520472735526413,0.4300847543277283,0.5976987929938968,0.4893737494225497,0.46772913993729714,0.4464359852716985,0.4393870249705311,0.6643701528497089,0.22071381068430523,0.4979022755902908,0.6038557955830839,0.4589376609022211,0.44491200319729085,0.1926200333947396,0.7734349140503,0.5872965579240893,0.5280140997453433
CTH,0.5503886554804973,0.5386197744365178,0.8000824347356972,0.6457351415393896,0.6137946247180966,0.4787073021155079,0.25712900372573555,0.24907313380157936,0.5957941282633903,0.5116434231399903,0.15828690422897918,0.13067688012698608,0.4751121901094595,0.21309441122423162,0.23549234823873777,0.6643556759263286,0.3450937952686872,0.4610514435578179,0.8244870690922625,0.5133980036506606,0.2964358845333843,0.789285278962173,0.537120141585954,0.4311344523391733,0.6327843927391729,0.40765195784755826,0.46691026072700603,0.46588655448684313,1.0385194083348663,0.5264618013830299,0.39959306896176144,0.3441709160086239
CTLA4,0.4891177150714122,0.7602064470403698,0.3879832133304684,0.5474856675896265,0.36982719003787123,0.5180859905267048,0.2936024619122256,0.6596822066810801,0.4153671526534182,0.38830489512239025,0.1702115977239298,0.7859695564341252,0.27855893380142294,0.5912621937059602,0.14968639720316546,0.5349270742377782,0.5194018139143783,0.6328158415957831,0.34722076859115286,0.31239181455977705,0.29659420896675104,0.7697441452988407,0.6227105467487973,0.5677582662216916,0.5546184867160464,0.35940557656540306,0.26227710542300753,0.39348584948500975,0.5235181636666743,0.3271314619738386,0.6179617433779666,0.5993540183084657
CTNNB1,0.2381860315793934,0.07375794805799901,0.6838689908740034,0.41261315582964136,0.43075087701512105,0.48930808609848064,0.3966544941737592,0.18806471114441004,0.632702731195378,0.6245720203783137,0.674370425498667,0.35657165351279085,0.5353878166476018,0.35928701647545425,0.3133349190526221,0.2702535360368995,0.18474070224151018,0.21532957817759246,0.5198600887555405,0.5056288189970752,0.5944533913311807,0.08354192774586022,0.8017763789795176,0.7137468468115212,0.15843987044821173,0.5632815050745256,0.45575366581582144,0.42203744754447947,0.4752529259696585,0.1693569029091434,0.8551405410940738,0.47850717967003426
CTRB1,0.6919156006486327,0.1621003797130086,0.2642811353960035,0.5316296203882068,0.41852256145001343,0.5627813497296723,0.4929606740536104,0.7853751910923485,0.4774958318142485,0.5476649540160334,0.7729708295338615,0.28323887168750095,0.47939304913527025,0.6015393556316009,0.2569705318351103,0.5631913497315978,0.564064236426358,0.1398532154297829,0.6150399608921446,0.2832985048750278,0.776172194624356,0.27028721355589314,0.41758207954113746,0.6677626096103726,0.6879643731343918,0.7934395333244728,0.5106520771864226,0.48595872603009777,0.47310985221405394,0.495086898533526,0.6323209596777539,0.5463829616005288
CTSB,0.6694100025183951,0.40630207993495526,0.23878555574861599,0.5222143611995864,0.6434494220779328,0.3256338433701915,0.6668971133903212,0.3947542290002314,0.6404530611621172,0.4646826545348892,0.7238789196370051,0.7124342315327191,0.6026029053912857,0.5043607826546737,0.6287782944042402,0.33585824984043366,0.6887168007194062,0.3970942805005093,0.172086116267208,0.9657643619765839,0.3021815544106534,0.37081667242179883,0.2509233320781274,0.9759233894757867,0.605577923683211,0.2279458579811191,0.47757586290159093,0.39172651524641566,0.9082213279921221,0.47329920205541903,0.689875682359914,0.611355110361596
CTSD,0.680142144548497,0.2945900106882733,0.6710891695270946,0.19576966569782678,0.6130972396197616,0.3025122193181336,0.42808471876100496,0.4107992156206871,0.5851191209920429,0.17467481766190962,0.49579917195306256,0.37424629746966154,0.49844568575957227,0.6568016939610669,0.5900000621121516,0.009019775371476302,0.7716694647722717,0.9200146798451821,0.6608241513990503,0.7118985812019117,0.5379087689568524,0.22687194379616382,0.6456006036826146,0.6609725557217434,0.2936540120184149,0.5604166653525432,0.17146473058765838,0.33760148296850834,0.5488121426362775,0.39524883200854577,0.35584575839584776,0.6697719863505276
CTSF,0.6678027384953725,0.44880587249708476,0.7738703898333107,0.8126497542128344,0.42163120962463696,0.3626736335985391,0.36280173996433884,0.6365733215428768,0.5000625353722161,0.633133705198922,0.6374432770498106,0.20142199685977263,0.5429316088371859,0.5563425561240335,0.32674661246097725,0.6295012029943748,0.5549223805498906,0.7776395450610973,0.12499702948428132,0.4216911458443911,0.5079054099868637,0.46846102704411663,0.5909567608038317,1.0605486417774688,0.7252167728976927,0.24152078807782634,0.5225011035278515,0.8947710498036519,0.4594942103963182,0.6987105475300571,0.4722114453780364,0.4641509312442058
CTSG,0.24737566259239707,0.45252679455389,0.320436517785158,0.8095580868327548,0.7388046837319948,0.7643103544134364,0.6043639549310889,0.551330320593168,0.7809871261103685,0.4126673134011363,0.7226053463168531,0.34368999956528573,0.5431306118007575,0.31394288235414136,0.49899472298525577,0.19698286495126544,0.9164635581153227,0.6664553452115154,0.39818643116593466,0.9883595279017181,0.25904900329009173,0.43413672071610077,0.716319054794734,0.633912765723169,0.6785729166203119,0.3322845868729698,0.5834815283819448,0.8259843873100794,0.3846288739702953,0.27654075366076913,0.46064719338373905,0.6791576240251738
CTSK,0.41303298587324183,0.5648651783163777,0.21492314941758767,0.798861647606824,0.4454956030605434,0.24429650095067673,0.6838695603964453,0.6094800144825037,0.5570979547754229,0.4138019442044106,0.661052336220201,0.45510486177760945,0.7753283049752698,0.863718793511661,0.5009233102477584,0.6115199513978055,0.590632481518916,0.227845532792182,0.37798623948720367,0.8276852119960096,0.3774535838894633,0.5193555482805641,0.6392414776834688,0.6382489819440718,0.7543537115732573,0.4255826264910523,0.0052127787013522275,0.6520197164055881,0.10613458429954115,0.41491233253981824,0.5851388042709146,0.15009074005123496
CTSL,0.3528385650922743,0.4547454255214896,0.14334021357607268,0.6522200657044968,0.06825474025458317,0.47872978804375943,0.4338470390650924,0.8862040120847238,0.8195247741610303,0.6801460771657352,0.43278146419376873,0.4443621816751373,0.5599346252648557,0.7448163725882687,0.46904697226066044,0.22831567862257268,0.5484680939255017,0.35919035866165716,0.39698418456877094,0.6089708588797685,0.3972768794594024,0.37853731491573595,0.545749618663565,0.4655627285942314,0.5816658041420861,0.5139796060133818,0.6901371907136451,0.25438537667965455,0.8117058539290922,0.36194371602974384,0.38883487509975856,0.35621115073152254
CTSS,0.5534062834099356,0.9221916023291779,0.35664921655720927,0.3221508503284223,0.27768073578630886,0.39157397891156703,0.8173180560378159,0.45531406678336905,0.2084646719886884,0.669337612267861,0.7246210996090339,0.7135312488347164,0.6537759188015045,0.5482294071742873,0.6243673848610867,0.8215229115960321,0.16284269866329854,0.2599325947580975,0.6970419769528235,0.4302876681290484,0.5459818378535828,0.560310769364087,0.15158939382990905,0.7697317469651562,0.7751512478608986,0.4747738832158319,0.3253370467952545,0.5837096267157083,0.5358694703992948,0.1752650877884605,0.7526308688537631,0.5355919091530009
CXCL10,0.4663230276793777,0.6211526875599611,0.16554220499105055,0.7513682718234775,0.3311759411812103,0.5739640415864262,0.4897197805038746,0.7226326103587635,0.808135937368663,0.6560649160207264,0.635587980587916,0.6385209360098045,0.7135344190369026,0.7542854389104843,0.5829110642833881,0.41725128925436544,0.5265774639962023,0.4222714974896532,0.9665548276728961,0.8171929643320155,0.550853964734746,0.4482351852455656,0.643760861121149,0.5083088319805078,0.43540809113684303,0.30176272952292715,0.5267502838047301,0.6143723619559845,0.44273351115984083,0.22684137763329143,0.3900543007417246,0.42602106809663914
CXCL12,0.4944924831082129,0.5469974678813595,0.7756579961924608,0.5161357959525609,0.6465221206883611,0.3512647616496475,0.616197119805476,0.5323971272003194,0.5509892406526871,0.3820200740709848,0.4561774424336029,0.3007955404018181,0.05289990301637637,0.4479557622275852,0.7033278704584421,0.7189964830433593,0.208361039855312,0.6347446525132193,0.45697162142696124,0.67416980867786,0.5050701416748947,0.12744408335023605,0.17812010452840732,0.6927353242666379,-0.19897128778963513,0.9927251134404629,0.4284430902305025,0.45629910985536765,0.49855774629488914,0.4312928199157107,0.5092181373901217,0.5077513671291225
